date,sequence,doctype,section,text
20180321,19,MINUTES,STAFF_FINSIT,"The broad nominal dollar index appreciated moderately over the period, largely reflecting an outsized depreciation of the Canadian dollar and a massive devaluation of the Venezuelan bolivar. (The Venezuelan government devalued the official Venezuelan exchange rate by more than 99 percent against the dollar, bringing the official rate closer to its black market value.) Lower oil prices, weaker-than-expected economic data, and uncertainty over U.S. trade policy likely contributed to the weakness in the Canadian dollar. In contrast, the Japanese yen appreciated against the dollar, in part supported by safe-haven demand. Late in the intermeeting period, the British pound was boosted by news of a preliminary agreement between U.K. and European Union authorities regarding the transition period of the Brexit process, but the pound still ended the intermeeting period modestly weaker against the dollar."
20180321,20,MINUTES,STAFF_OUTLOOK,"Staff Economic Outlook The staff projection for U.S. economic activity prepared for the March FOMC meeting was somewhat stronger, on balance, than the forecast at the time of the January meeting. The near-term forecast for real GDP growth was revised down a little; the incoming spending data were a bit softer than the staff had expected, and the staff judged that the softness was not associated with residual seasonality in the data. However, the slowing in the pace of spending in the first quarter was expected to be transitory, and the medium-term projection for GDP growth was revised up modestly, largely reflecting the expected boost to GDP from the federal budget agreement enacted in February. Real GDP was projected to increase at a faster pace than potential output through 2020. The unemployment rate was projected to decline further over the next few years and to continue to run below the staff's estimate of its longer-run natural rate over this period."
20180321,21,MINUTES,STAFF_OUTLOOK,"The projection for inflation over the medium term was revised up a bit, reflecting the slightly tighter resource utilization in the new forecast. The rates of both total and core PCE price inflation were projected to be faster in 2018 than in 2017. The staff projected that inflation would reach the Committee's 2 percent objective in 2019."
20180321,22,MINUTES,STAFF_OUTLOOK,"The staff viewed the uncertainty around its projections for real GDP growth, the unemployment rate, and inflation as similar to the average of the past 20 years. The staff saw the risks to the forecasts for real GDP growth and the unemployment rate as balanced. On the upside, recent fiscal policy changes could lead to a greater expansion in economic activity over the next few years than the staff projected. On the downside, those fiscal policy changes could yield less impetus to the economy than the staff expected if the economy was already operating above its potential level and resource utilization continued to tighten, as the staff projected. Risks to the inflation projection also were seen as balanced. An upside risk was that inflation could increase more than expected in an economy that was projected to move further above its potential. Downside risks included the possibilities that longer-term inflation expectations may have edged lower or that the run of low core inflation readings last year could prove to be more persistent than the staff expected."
20180321,23,MINUTES,FOMC_ECON,"Participants' Views on Current Conditions and the Economic Outlook In conjunction with this FOMC meeting, members of the Board of Governors and Federal Reserve Bank presidents submitted their projections of the most likely outcomes for real GDP growth, the unemployment rate, and inflation for each year from 2018 through 2020 and over the longer run, based on their individual assessments of the appropriate path for the federal funds rate. The longer-run projections represented each participant's assessment of the rate to which each variable would be expected to converge, over time, under appropriate monetary policy and in the absence of further shocks to the economy. These projections and policy assessments are described in the Summary of Economic Projections (SEP), which is an addendum to these minutes."
20180321,24,MINUTES,FOMC_ECON,"In their discussion of economic conditions and the outlook, meeting participants agreed that information received since the FOMC met in January indicated that economic activity had been rising at a moderate rate and that the labor market had continued to strengthen. Job gains had been strong in recent months, and the unemployment rate had stayed low. On a 12-month basis, both overall inflation and inflation for items other than food and energy continued to run below 2 percent. Market-based measures of inflation compensation had increased in recent months but remained low; survey-based measures of longer-term inflation expectations were little changed, on balance."
20180321,25,MINUTES,FOMC_ECON,"Participants noted incoming data suggesting some slowing in the rate of growth of household spending and business fixed investment after strong fourth-quarter readings. However, they expected that the first-quarter softness would be transitory, pointing to a variety of factors, including delayed payment of some personal tax refunds, residual seasonality in the data, and more generally to strong economic fundamentals. Among the fundamentals that participants cited were high levels of consumer and business sentiment, supportive financial conditions, improved economic conditions abroad, and recent changes in fiscal policy . Participants generally saw the news on spending and the labor market over the past few quarters as being consistent with continued above-trend growth and a further strengthening in labor markets. Participants expected that, with further gradual increases in the federal funds rate, economic activity would expand at a solid rate during the remainder of this year and a moderate pace in the medium term, and that labor market conditions would remain strong . Inflation on a 12-month basis was expected to move up in coming months and to stabilize around the Committee's 2 percent objective over the medium term . Several participants noted that the 12-month PCE price inflation rate would likely shift upward when the March data are released because the effects of the outsized decline in the prices of cell phone service plans in March of last year will drop out of that calculation. Near-term risks to the economic outlook appeared to be roughly balanced, but participants agreed that it would be important to continue to monitor inflation developments closely."
20180321,26,MINUTES,FOMC_ECON,"Many participants reported considerable optimism among the business contacts in their Districts, consistent with a firming in business expenditures. Respondents to District surveys in both the manufacturing and service sectors were generally upbeat about the economic outlook. In some Districts, reports from business contacts or evidence from surveys pointed to continuing shortages of workers in segments of the labor market. Activity in the energy sector continued to expand, with contacts suggesting that further increases were likely, provided that sufficient labor resources were forthcoming. In contrast, contacts in the agricultural sector reported that farm income continued to experience downward pressure due to low crop prices."
20180321,27,MINUTES,FOMC_ECON,"A number of participants reported concern among their business contacts about the possible ramifications of the recent imposition of tariffs on imported steel and aluminum. Participants did not see the steel and aluminum tariffs, by themselves, as likely to have a significant effect on the national economic outlook, but a strong majority of participants viewed the prospect of retaliatory trade actions by other countries, as well as other issues and uncertainties associated with trade policies, as downside risks for the U.S. economy. Contacts in the agricultural sector reported feeling particularly vulnerable to retaliation."
20180321,28,MINUTES,FOMC_ECON,"Tax changes enacted late last year and the recent federal budget agreement, taken together, were expected to provide a significant boost to output over the next few years. However, participants generally regarded the magnitude and timing of the economic effects of the fiscal policy changes as uncertain, partly because there have been few historical examples of expansionary fiscal policy being implemented when the economy was operating at a high level of resource utilization. A number of participants also suggested that uncertainty about whether all elements of the tax cuts would be made permanent, or about the implications of higher budget deficits for fiscal sustainability and real interest rates, represented sources of downside risk to the economic outlook. A few participants noted that the changes in tax policy could boost the level of potential output."
20180321,29,MINUTES,FOMC_ECON,"Most participants described labor market conditions as strong, noting that payroll gains had remained well above the pace regarded as consistent with absorbing new labor force entrants over time, the unemployment rate had stayed low, job openings had been high, or that initial claims for unemployment insurance benefits had been low . Many participants observed that the labor force participation rate had been higher recently than they had expected, helping to keep the unemployment rate flat over the past few months despite strong payroll gains. The firmness in the overall participation rate--relative to its demographically driven downward trend--and the rising participation rate of prime-age adults were regarded as signs of continued strengthening in labor market conditions. A few participants thought that these favorable developments could continue for a time, whereas others expressed doubts. A few participants warned against inferring too much from comparisons of the current low level of the unemployment rate with historical benchmarks, arguing that the much higher levels of education of today's workforce--and the lower average unemployment rate of more highly educated workers than less educated workers--suggested that the U.S. economy might be able to sustain lower unemployment rates than was the case in the 1950s or 1960s."
20180321,30,MINUTES,FOMC_ECON,"In some Districts, reports from business contacts or evidence from surveys pointed to a pickup in wages, particularly for unskilled or entry-level workers. However, business contacts or national surveys led a few participants to conclude that some businesses facing labor shortages were changing job requirements so that they matched more closely the skills of available workers, increasing training, or offering more flexible work arrangements, rather than increasing wages in a broad-based fashion. Regarding wage growth at the national level, several participants noted a modest increase, but most still described the pace of wage gains as moderate; a few participants cited this fact as suggesting that there was room for the labor market to strengthen somewhat further."
20180321,31,MINUTES,FOMC_ECON,"In some Districts, surveys or business contacts reported increases in nonwage costs, particularly in the cost of materials, and in a few Districts, contacts reported passing on some of those costs in the form of higher prices. Contacts in a few Districts suggested that widely known, observable cost increases--such as those associated with rising commodity prices--would be more likely to be accepted and passed through to final goods prices than would less observable costs such as wage increases. A few participants argued that either an absence of pricing power among at least some firms--perhaps stemming from globalization and technological innovations, including ones that facilitate price comparisons--or the ability of firms to find ways to cut costs of production has been damping inflationary pressures. Many participants stated that recent readings from indicators on inflation and inflation expectations increased their confidence that inflation would rise to the Committee's 2 percent objective in coming months and then stabilize around that level; others suggested that downside risks to inflation were subsiding. In contrast, a few participants cautioned that, despite increases in market-based measures of inflation compensation in recent months and the stabilization of some survey measures of inflation expectations, the levels of these indicators remained too low to be consistent with the Committee's 2 percent inflation objective."
20180321,32,MINUTES,FOMC_ECON,"In their discussion of developments in financial markets, some participants observed that financial conditions remained accommodative despite the rise in market volatility and repricing of assets that had occurred in February. Many participants reported that their contacts had taken the previous month's turbulence in stride, al­though a few participants suggested that financial developments over the intermeeting period highlighted some downside risks associated with still-high valuations for equities or from market volatility more generally . A few participants expressed concern that a lengthy period in which the economy operates beyond potential and financial conditions remain highly accommodative could, over time, pose risks to financial stability."
20180321,33,MINUTES,FOMC_ECON,"In their consideration of monetary policy, participants discussed the implications of recent economic and financial developments for the appropriate path of the federal funds rate. All participants agreed that the outlook for the economy beyond the current quarter had strengthened in recent months. In addition, all participants expected inflation on a 12-month basis to move up in coming months. This expectation partly reflected the arithmetic effect of the soft readings on inflation in early 2017 dropping out of the calculation; it was noted that the increase in the inflation rate arising from this source was widely expected and, by itself, would not justify a change in the projected path for the federal funds rate. Most participants commented that the stronger economic outlook and the somewhat higher inflation readings in recent months had increased the likelihood of progress toward the Committee's 2 percent inflation objective. A few participants suggested that a modest inflation overshoot might help push up longer-term inflation expectations and anchor them at a level consistent with the Committee's 2 percent inflation objective. A number of participants offered their views on the potential benefits and costs associated with an economy operating well above potential for a prolonged period while inflation remained low. On the one hand, the associated tightness in the labor market might help speed the return of inflation to the Committee's 2 percent goal and induce a further increase in labor force participation; on the other hand, an overheated economy could result in significant inflation pressures or lead to financial instability."
20180321,34,MINUTES,FOMC_ECON,"Based on their current assessments, almost all participants expressed the view that it would be appropriate for the Committee to raise the target range for the federal funds rate 25 basis points at this meeting. These participants agreed that, even after such an increase in the target range, the stance of monetary policy would remain accommodative, supporting strong labor market conditions and a sustained return to 2 percent inflation. A couple of participants pointed to possible benefits of postponing an increase in the target range for the federal funds rate until a subsequent meeting; these participants suggested that waiting for additional data to provide more evidence of a sustained return of the 12-month inflation rate to 2 percent might more clearly demonstrate the data dependence of the Committee's decisions and its resolve to achieve the price-stability component of its dual mandate."
20180321,35,MINUTES,FOMC_ECON,"With regard to the medium-term outlook for monetary policy, all participants saw some further firming of the stance of monetary policy as likely to be warranted. Almost all participants agreed that it remained appropriate to follow a gradual approach to raising the target range for the federal funds rate. Several participants commented that this gradual approach was most likely to be conducive to maintaining strong labor market conditions and returning inflation to 2 percent on a sustained basis without resulting in conditions that would eventually require an abrupt policy tightening. A number of participants indicated that the stronger outlook for economic activity, along with their increased confidence that inflation would return to 2 percent over the medium term, implied that the appropriate path for the federal funds rate over the next few years would likely be slightly steeper than they had previously expected. Participants agreed that the longer-run normal federal funds rate was likely lower than in the past, in part because of secular forces that had put downward pressure on real interest rates. Several participants expressed the judgment that it would likely become appropriate at some point for the Committee to set the federal funds rate above its longer-run normal value for a time. Some participants suggested that, at some point, it might become necessary to revise statement language to acknowledge that, in pursuit of the Committee's statutory mandate and consistent with the median of participants' policy rate projections in the SEP, monetary policy eventually would likely gradually move from an accommodative stance to being a neutral or restraining factor for economic activity. However, participants expressed a range of views on the amount of policy tightening that would likely be required over the medium term to achieve the Committee's goals. Participants agreed that the actual path of the federal funds rate would depend on the economic outlook as informed by incoming data."
20180321,36,MINUTES,FOMC_POLICY,"Committee Policy Action In their discussion of monetary policy for the period ahead, members judged that information received since the Committee met in January indicated that the labor market had continued to strengthen and that economic activity had been rising at a moderate rate. Job gains had been strong in recent months, and the unemployment rate had stayed low. Recent data suggested that growth rates of household spending and business fixed investment had moderated from their strong fourth-quarter readings. On a 12-month basis, both overall inflation and inflation for items other than food and energy had continued to run below 2 percent. Market-based measures of inflation compensation had increased in recent months but remained low; survey-based measures of longer-term inflation expectations were little changed, on balance."
20180321,37,MINUTES,FOMC_POLICY,"All members viewed the recent data and other developments bearing on real economic activity as suggesting that the outlook for the economy beyond the current quarter had strengthened in recent months. In addition, notwithstanding increased market volatility over the intermeeting period, financial conditions had stayed accommodative, and developments since the January meeting had indicated that fiscal policy was likely to provide greater impetus to the economy over the next few years than members had previously thought. Consequently, members expected that, with further gradual adjustments in the stance of monetary policy, economic activity would expand at a moderate pace in the medium term, and labor market conditions would remain strong. Members generally continued to judge the risks to the economic outlook as remaining roughly balanced."
20180321,38,MINUTES,FOMC_POLICY,"Most members noted that recent readings on inflation, along with the strengthening of the economic outlook, provided support for the view that inflation on a 12-month basis would likely move up in coming months and stabilize around the Committee's 2 percent objective over the medium term. Members agreed to continue to monitor inflation developments closely."
20180321,39,MINUTES,FOMC_POLICY,"After assessing current conditions and the outlook for economic activity, the labor market, and inflation, members voted to raise the target range for the federal funds rate to 1-1/2 to 1-3/4 percent. They indicated that the stance of monetary policy remained accommodative, thereby supporting strong labor market conditions and a sustained return to 2 percent inflation."
20180321,40,MINUTES,FOMC_POLICY,"Members agreed that the timing and size of future adjustments to the target range for the federal funds rate would depend on their assessments of realized and expected economic conditions relative to the Committee's objectives of maximum employment and 2 percent inflation. They reiterated that this assessment would take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments. Members also agreed that they would carefully monitor actual and expected developments in inflation in relation to the Committee's symmetric inflation goal. Members expected that economic conditions would evolve in a manner that would warrant further gradual increases in the federal funds rate. They judged that raising the target range gradually would balance the risks to the outlook for inflation and unemployment and was most likely to support continued economic expansion. Members agreed that the strengthening in the economic outlook in recent months increased the likelihood that a gradual upward trajectory of the federal funds rate would be appropriate. Members continued to anticipate that the federal funds rate would likely remain, for some time, below levels that were expected to prevail in the longer run. Nonetheless, they again stated that the actual path for the federal funds rate would depend on the economic outlook as informed by incoming data."
20180321,41,MINUTES,FOMC_POLICY,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the SOMA in accordance with the following domestic policy directive, to be released at 2:00 p.m.:"
20180321,42,MINUTES,OTHER_MINUTES,"""Effective March 22, 2018, the Federal Open Market Committee directs the Desk to undertake open market operations as necessary to maintain the federal funds rate in a target range of 1-1/2 to 1-3/4 percent, including overnight reverse repurchase operations (and reverse repurchase operations with maturities of more than one day when necessary to accommodate weekend, holiday, or similar trading conventions) at an offering rate of 1.50 percent, in amounts limited only by the value of Treasury securities held outright in the System Open Market Account that are available for such operations and by a per-counterparty limit of $30 billion per day."
20180321,43,MINUTES,OTHER_MINUTES,"The Committee directs the Desk to continue rolling over at auction the amount of principal payments from the Federal Reserve's holdings of Treasury securities maturing during March that exceeds $12 billion, and to continue reinvesting in agency mortgage-backed securities the amount of principal payments from the Federal Reserve's holdings of agency debt and agency mortgage-backed securities received during March that exceeds $8 billion. Effective in April, the Committee directs the Desk to roll over at auction the amount of principal payments from the Federal Reserve's holdings of Treasury securities maturing during each calendar month that exceeds $18 billion, and to reinvest in agency mortgage-backed securities the amount of principal payments from the Federal Reserve's holdings of agency debt and agency mortgage-backed securities received during each calendar month that exceeds $12 billion. Small deviations from these amounts for operational reasons are acceptable."
20180321,44,MINUTES,OTHER_MINUTES,"The Committee also directs the Desk to engage in dollar roll and coupon swap transactions as necessary to facilitate settlement of the Federal Reserve's agency mortgage-backed securities transactions."""
20180321,45,MINUTES,OTHER_MINUTES,The vote also encompassed approval of the statement below to be released at 2:00 p.m.:
20180321,46,MINUTES,OTHER_MINUTES,"""Information received since the Federal Open Market Committee met in January indicates that the labor market has continued to strengthen and that economic activity has been rising at a moderate rate. Job gains have been strong in recent months, and the unemployment rate has stayed low. Recent data suggest that growth rates of household spending and business fixed investment have moderated from their strong fourth-quarter readings. On a 12-month basis, both overall inflation and inflation for items other than food and energy have continued to run below 2 percent. Market-based measures of inflation compensation have increased in recent months but remain low; survey-based measures of longer-term inflation expectations are little changed, on balance."
20180321,47,MINUTES,OTHER_MINUTES,"Consistent with its statutory mandate, the Committee seeks to foster maximum employment and price stability. The economic outlook has strengthened in recent months. The Committee expects that, with further gradual adjustments in the stance of monetary policy, economic activity will expand at a moderate pace in the medium term and labor market conditions will remain strong. Inflation on a 12-month basis is expected to move up in coming months and to stabilize around the Committee's 2 percent objective over the medium term. Near-term risks to the economic outlook appear roughly balanced, but the Committee is monitoring inflation developments closely."
20180321,48,MINUTES,OTHER_MINUTES,"In view of realized and expected labor market conditions and inflation, the Committee decided to raise the target range for the federal funds rate to 1-1/2 to 1-3/4 percent. The stance of monetary policy remains accommodative, thereby supporting strong labor market conditions and a sustained return to 2 percent inflation."
20180321,49,MINUTES,OTHER_MINUTES,"In determining the timing and size of future adjustments to the target range for the federal funds rate, the Committee will assess realized and expected economic conditions relative to its objectives of maximum employment and 2 percent inflation. This assessment will take into account a wide range of information, including measures of labor market conditions, indicators of inflation pressures and inflation expectations, and readings on financial and international developments. The Committee will carefully monitor actual and expected inflation developments relative to its symmetric inflation goal. The Committee expects that economic conditions will evolve in a manner that will warrant further gradual increases in the federal funds rate; the federal funds rate is likely to remain, for some time, below levels that are expected to prevail in the longer run. However, the actual path of the federal funds rate will depend on the economic outlook as informed by incoming data."""
20180321,50,MINUTES,OTHER_MINUTES,"Voting for this action: Jerome H. Powell, William C. Dudley, Thomas I. Barkin, Raphael W. Bostic, Lael Brainard, Loretta J. Mester, Randal K. Quarles, and John C. Williams."
20180321,51,MINUTES,OTHER_MINUTES,Voting against this action: None.
20180321,52,MINUTES,OTHER_MINUTES,"To support the Committee's decision to raise the target range for the federal funds rate, the Board of Governors voted unanimously to raise the interest rates on required and excess reserve balances 1/4 percentage point, to 1-3/4 percent, effective March 22, 2018. The Board of Governors also voted unanimously to approve a 1/4 percentage point increase in the primary credit rate (discount rate) to 2-1/4 percent, effective March 22, 2018. 4"
20180321,53,MINUTES,OTHER_MINUTES,"It was agreed that the next meeting of the Committee would be held on Tuesday-Wednesday, May 1-2, 2018. The meeting adjourned at 9:55 a.m. on March 21, 2018."
20180321,54,MINUTES,OTHER_MINUTES,"Notation Vote By notation vote completed on February 20, 2018, the Committee unanimously approved the minutes of the Committee meeting held on January 30-31, 2018."
20180321,55,MINUTES,OTHER_MINUTES,"1. The Federal Open Market Committee is referenced as the ""FOMC"" and the ""Committee"" in these minutes. Return to text"
20180321,56,MINUTES,OTHER_MINUTES,2. Attended Tuesday session only. Return to text
20180321,57,MINUTES,OTHER_MINUTES,3. Attended through the discussion of developments in financial markets and open market operations. Return to text
20180321,58,MINUTES,OTHER_MINUTES,"4. In taking this action, the Board approved requests submitted by the boards of directors of the Federal Reserve Banks of Boston, New York, Philadelphia, Cleveland, Richmond, Atlanta, St. Louis, Kansas City, Dallas, and San Francisco. This vote also encompassed approval by the Board of Governors of the establishment of a 2-1/4 percent primary credit rate by the remaining Federal Reserve Banks, effective on the later of March 22, 2018, and the date such Reserve Banks informed the Secretary of the Board of such a request. (Secretary's note: Subsequently, the Federal Reserve Banks of Chicago and Minneapolis were informed by the Secretary of the Board of the Board's approval of their establishment of a primary credit rate of 2-1/4 percent, effective March 22, 2018.) The second vote of the Board also encompassed approval of the establishment of the interest rates for secondary and seasonal credit under the existing formulas for computing such rates. Return to text"
20180502,0,MINUTES,STAFF_ECSIT,"Staff Review of the Economic Situation The information reviewed for the May 1-2 meeting indicated that labor market conditions continued to strengthen in the first quarter, while real gross domestic product (GDP) rose at a moderate pace. Consumer price inflation, as measured by the 12‑month percentage change in the price index for personal consumption expenditures (PCE), was 2 percent in March. Survey-based measures of longer-run inflation expectations were, on balance, little changed."
20180502,1,MINUTES,STAFF_ECSIT,"Total nonfarm payroll employment rose less in March than in the previous two months, but the increase for the first quarter as a whole was solid. The labor force participation rate edged down in March but moved up a little, on net, in the first quarter. The national unemployment rate remained at 4.1 percent for a sixth consecutive month. Similarly, the unemployment rates for African Americans, Asians, and Hispanics were roughly flat, on balance, in recent months. The share of workers employed part time for economic reasons was little changed at a rate close to that prevailing before the previous recession. The rate of private-sector job openings stayed at an elevated level in February, the rate of quits remained high, and initial claims for unemployment insurance benefits continued to be low through mid-April. Recent readings showed that increases in labor compensation stepped up modestly over the past year. The employment cost index for private workers rose 2.8 percent over the 12 months ending in March, and average hourly earnings for all employees increased 2.7 percent over that period. Both increases were larger than those reported for the 12 months ending in March 2017."
20180502,2,MINUTES,STAFF_ECSIT,"Total industrial production increased in March and rose at a solid pace for the first quarter as a whole, with gains in the output of manufacturers, mines, and utilities. Automakers' schedules suggested that assemblies of light motor vehicles would edge down in the second quarter from the average pace in the first quarter, but broader indicators of manufacturing production, such as the new orders indexes from national and regional manufacturing surveys, continued to point to further gains in factory output in the near term."
20180502,3,MINUTES,STAFF_ECSIT,"Consumer expenditures rose at a modest pace in the first quarter following a strong gain in the preceding quarter. Monthly data pointed to some improvement toward the end of the quarter, as real PCE moved up in March after declining in January and February. However, the recent movements might have partly reflected the effects of a delay in many federal tax refunds, which could have shifted some consumer spending from February to March. Light motor vehicle sales stepped down in the first quarter after a strong fourth-quarter pace that was partly boosted by replacement sales following the fall hurricanes; sales declined in April, but indicators of vehicle demand remained upbeat. More broadly, key factors that influence consumer spending--including gains in employment and real disposable personal income, along with households' elevated net worth--should continue to support solid real PCE growth in the near term. In addition, the lower tax withholding resulting from the tax cuts enacted late last year was likely to provide some impetus to spending in coming months. Consumer sentiment, as measured by the University of Michigan Surveys of Consumers, remained elevated in April."
20180502,4,MINUTES,STAFF_ECSIT,"Real residential investment was unchanged in the first quarter after a strong increase in the fourth quarter. Starts for new single-family homes decreased in March, but the average pace in the first quarter was little changed from the fourth quarter. In contrast, starts of multifamily units moved up in March after contracting in February, and they were higher in the first quarter than in the fourth. Sales of both new and existing homes increased in February and March."
20180502,5,MINUTES,STAFF_ECSIT,"Real private expenditures for business equipment and intellectual property increased at a moderate pace in the first quarter after rising briskly in the second half of last year. Nominal shipments of nondefense capital goods excluding aircraft edged down in March. However, forward-looking indicators of business equipment spending--such as the backlog of unfilled capital goods orders, along with upbeat readings on business sentiment from national and regional surveys--continued to point to robust gains in equipment spending in the near term. Real business expenditures for nonresidential structures rose at a robust pace in the first quarter, and the number of crude oil and natural gas rigs in operation--an indicator of business spending for structures in the drilling and mining sector--continued to move up through mid-April."
20180502,6,MINUTES,STAFF_ECSIT,"Total real government purchases rose at a slower rate in the first quarter than in the fourth quarter. Real federal purchases increased in the first quarter, with gains in both defense and nondefense spending. Real purchases by state and local governments also moved higher; state and local government payrolls were unchanged in the first quarter, but nominal construction spending by these governments rose somewhat."
20180502,7,MINUTES,STAFF_ECSIT,"The nominal U.S. international trade deficit widened in February as imports rose briskly, outpacing the increase in exports. Preliminary data on trade in goods suggested that the trade deficit narrowed sharply in March, with exports continuing to grow robustly but imports retracing earlier gains. The Bureau of Economic Analysis estimated that the change in real net exports added slightly to growth of real GDP in the first quarter."
20180502,8,MINUTES,STAFF_ECSIT,"Total U.S. consumer prices, as measured by the PCE price index, increased 2 percent over the 12 months ending in March. Core PCE price inflation, which excludes changes in consumer food and energy prices, was 1.9 percent over that same period. The consumer price index (CPI) rose 2.4 percent over the 12 months ending in March, while core CPI inflation was 2.1 percent. Recent readings on survey-based measures of longer-run inflation expectations--including those from the Michigan survey, the Survey of Professional Forecasters, and the Desk's Survey of Primary Dealers and Survey of Market Participants--were little changed on balance."
20180502,9,MINUTES,STAFF_ECSIT,"Incoming data suggested that foreign economic activity continued to expand at a solid pace. Real GDP growth picked up in the first quarter in several emerging market economies (EMEs), including Mexico, China, and some other parts of emerging Asia. However, incoming data in a number of advanced foreign economies (AFEs)--in particular, real GDP in the United Kingdom--showed somewhat slower growth than market participants were expecting, partly because of transitory factors such as severe weather. Overall, inflation in most AFEs and EMEs continued to be subdued, increasing in the AFEs in the first quarter on higher energy prices but stepping down some in the EMEs, partly reflecting lower food prices in some Asian economies."
20180502,10,MINUTES,STAFF_FINSIT,"Staff Review of the Financial Situation Early in the intermeeting period, uncertainty over trade policy and negative news about the technology sector reportedly contributed to lower prices for risky assets, but these concerns subsequently seemed to recede amid stronger-than-expected corporate earnings reports. Equity prices declined, nominal Treasury yields increased modestly, and market-based measures of inflation compensation ticked up on net. Meanwhile, financing conditions for nonfinancial businesses and households largely remained supportive of spending."
20180502,11,MINUTES,STAFF_FINSIT,"FOMC communications over the intermeeting period were generally viewed by market participants as reflecting an upbeat outlook for economic growth and as consistent with a continued gradual removal of monetary policy accommodation. The FOMC's decision to raise the target range for the federal funds rate 25 basis points at the March meeting was widely anticipated. Market reaction to the release of the March FOMC minutes later in the intermeeting period was minimal. The probability of an increase in the target range for the federal funds rate occurring at the May FOMC meeting, as implied by quotes on federal funds futures contracts, remained close to zero; the probability of an increase at the June FOMC meeting rose to about 90 percent by the end of the intermeeting period. Expected levels of the federal funds rate at the end of 2019 and 2020 implied by OIS rates rose modestly."
20180502,12,MINUTES,STAFF_FINSIT,"The nominal Treasury yield curve continued to flatten over the intermeeting period, with yields on 2-year and 10-year Treasury securities up 17 basis points and 7 basis points, respectively. Measures of inflation compensation derived from Treasury Inflation-Protected Securities increased 4 basis points and 7 basis points at the 5- and 5-to-10-year horizons, respectively, against a backdrop of rising oil prices. Option-implied measures of volatility of longer-term interest rates continued to decline over the intermeeting period after their marked increase earlier this year."
20180502,13,MINUTES,STAFF_FINSIT,"The S&P 500 index decreased over the period on net. Equity prices declined early in the intermeeting period, reportedly in response to trade tensions between the United States and China as well as negative news about the technology sector. However, equity prices subsequently retraced some of the earlier declines as concerns about trade policy seemed to ease and corporate earnings reports for the first quarter of 2018 generally came in stronger than expected. Option-implied volatility on the S&P 500 index at the one-month horizon--the VIX--declined but remained at elevated levels relative to 2017, ending the period at approximately 15 percent. On net, spreads of yields of investment-grade corporate bonds over comparable‑maturity Treasury securities widened a bit, while spreads for speculative‑grade corporate bonds were unchanged."
20180502,14,MINUTES,STAFF_FINSIT,"Conditions in short-term funding markets remained generally stable over the intermeeting period. Spreads on term money market instruments relative to comparable-maturity OIS rates were still larger than usual in some segments of the money market. Reflecting the FOMC's policy action in March, yields on a broad set of money market instruments moved about 25 basis points higher. Bill yields also stayed high relative to OIS rates as cumulative Treasury bill supply remained elevated. Money market dynamics over quarter-end were muted relative to previous quarter-ends."
20180502,15,MINUTES,STAFF_FINSIT,"Foreign equity markets were mixed over the intermeeting period, with investors attuned to developments related to U.S. and Chinese trade policies and to news about the U.S. technology sector. Broad Japanese and European equity indexes outperformed their U.S. counterparts, ending the period somewhat higher. Market-based measures of policy expectations and longer‑term yields were little changed in the euro area and Japan but declined modestly in the United Kingdom on weaker-than-expected economic data. Longer-term yields in Canada moved up moderately amid notably higher oil prices. In EMEs, sovereign bond spreads edged up; capital continued to flow into EME mutual funds, although at a slower pace lately."
20180502,16,MINUTES,STAFF_FINSIT,"On net, the broad nominal dollar index appreciated moderately over the intermeeting period. In the early part of the period, the index depreciated slightly, as relatively positive news about the current round of NAFTA (North American Free Trade Agreement) negotiations led to appreciation of the Mexican peso and Canadian dollar, two currencies with large weights in the index. Later in the period, there was a broad‑based appreciation of the dollar against most currencies as U.S. yields increased relative to those in AFEs and as the Mexican peso declined amid uncertainty associated with the upcoming presidential elections."
20180502,17,MINUTES,STAFF_FINSIT,"Growth in banks' commercial and industrial (C&I) loans strengthened in March and the first half of April following relatively weak growth in January and February. Respondents to the April Senior Loan Officer Opinion Survey on Bank Lending Practices (SLOOS) reported that their institutions had eased standards and terms on C&I loans in the first quarter, most often citing increased competition from other lenders as the reason for doing so. Gross issuance of corporate bonds and leveraged loans was strong in March, and equity issuance was robust. The credit quality of nonfinancial corporations was stable over the intermeeting period, and the ratio of aggregate debt to assets remained near multidecade highs."
20180502,18,MINUTES,STAFF_FINSIT,"Commercial real estate (CRE) financing conditions remained accommodative over the intermeeting period. CRE loan growth at banks strengthened in March but edged down in the first half of April. Spreads on commercial mortgage-backed securities (CMBS) were little changed over the intermeeting period and remained near their post-crisis lows. CMBS issuance continued to be strong in March but slowed somewhat in April. Respondents to the April SLOOS reported easing stan­dards on nonfarm nonresidential loans and tightening standards on multifamily loans, whereas standards on construction and land development loans were little changed in the first quarter. Meanwhile, respondents indicated weaker demand for loans across these three CRE loan categories."
